User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
192,1,2026,9,8,04:05,$107.68,Chip Transaction,-2913827697,Houston,GA,69177,5812,,No
199,1,2026,9,8,04:49,$13.53,Swipe Transaction,-7638611535,Chicago,GA,89507,4111,,No
43,0,2026,9,8,05:00,$3.62,Swipe Transaction,-5352916651,Detroit,PA,84085,7995,,No
34,2,2026,9,8,05:26,$14.53,Online Transaction,-2913827697,Houston,GA,69177,5812,,No
55,0,2026,9,8,05:31,$1.23,Chip Transaction,-5128256752,New York,CA,82512,5541,,No
61,0,2026,9,8,05:33,$45.34,Chip Transaction,-7253682786,New York,WA,42098,4899,,No
0,0,2026,9,8,05:34,$2.13,Online Transaction,-7589470809,Detroit,GA,64987,4899,,No
66,2,2026,9,8,05:37,$35.46,Online Transaction,-8775988461,Houston,GA,49651,5999,,No
43,0,2026,9,8,06:37,$373.40,Chip Transaction,-7791716271,Chicago,OH,38080,7995,,No
136,0,2026,9,8,06:41,$154.79,Online Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
193,2,2026,9,8,06:43,$4.91,Chip Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
134,1,2026,9,8,06:45,$47.66,Chip Transaction,-1115768534,New York,IL,62923,5812,,No
150,2,2026,9,8,06:47,$44.06,Chip Transaction,-9748162863,Houston,NY,61173,5732,,No
71,1,2026,9,8,06:50,$116.76,Chip Transaction,-1042186646,Houston,CA,79822,5541,,No
87,2,2026,9,8,06:55,$48.96,Online Transaction,-8775988461,Houston,GA,49651,5999,,No
110,1,2026,9,8,07:06,$70.05,Swipe Transaction,-7791716271,Chicago,OH,38080,7995,,No
2,0,2026,9,8,07:15,$18.99,Chip Transaction,-5289639016,Chicago,PA,44671,5411,,No
86,0,2026,9,8,07:30,$3.59,Swipe Transaction,-2332927794,Chicago,FL,82845,5942,,No
172,2,2026,9,8,08:00,$69.59,Online Transaction,-9759748338,New York,MI,62581,5732,,No
120,1,2026,9,8,08:16,$25.05,Online Transaction,-6326438361,New York,FL,46434,5942,,No
12,0,2026,9,8,08:32,$3.94,Chip Transaction,-3432503894,Seattle,NY,99166,5812,,No
125,2,2026,9,8,08:45,$63.01,Online Transaction,-5858092863,Seattle,IL,50857,4111,,No
121,1,2026,9,8,08:51,$6.43,Online Transaction,-8679236864,New York,IL,84364,5812,,No
112,0,2026,9,8,08:57,$7.40,Swipe Transaction,-5352916651,Detroit,PA,84085,7995,,No
67,1,2026,9,8,09:14,$22.36,Online Transaction,-8880019869,Detroit,MI,41285,5732,,No
50,2,2026,9,8,09:16,$9.44,Online Transaction,-5352916651,Detroit,PA,84085,7995,,No
69,1,2026,9,8,09:28,$5.54,Online Transaction,-8029246294,Chicago,TX,42325,7995,,No
171,0,2026,9,8,09:30,$22.45,Online Transaction,-5003224336,Houston,WA,93886,7995,,No
20,1,2026,9,8,09:30,$22.07,Online Transaction,-2332927794,Chicago,FL,82845,5942,,No
83,1,2026,9,8,09:51,$445.69,Swipe Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
33,1,2026,9,8,09:53,$4.38,Swipe Transaction,-7718830596,New York,GA,20500,5541,,No
40,0,2026,9,8,09:56,$110.97,Swipe Transaction,-1148254644,Chicago,NY,16572,5999,,No
135,1,2026,9,8,09:57,$25.68,Swipe Transaction,-4535306022,Seattle,IL,54942,4899,,No
91,0,2026,9,8,10:09,$37.12,Online Transaction,-9748162863,Houston,NY,61173,5732,,No
103,1,2026,9,8,10:15,$4.77,Online Transaction,-2332927794,Chicago,FL,82845,5942,,No
196,0,2026,9,8,10:17,$18.53,Chip Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
98,1,2026,9,8,10:25,$47.13,Swipe Transaction,-5721798322,New York,GA,37938,7995,Bad PIN,No
38,2,2026,9,8,10:27,$8.39,Swipe Transaction,-7638611535,Chicago,GA,89507,4111,,No
24,1,2026,9,8,10:34,$17.48,Online Transaction,-2332927794,Chicago,FL,82845,5942,,No
37,1,2026,9,8,10:37,$48.55,Online Transaction,-3853681964,Houston,FL,71213,5411,,No
168,2,2026,9,8,10:45,$31.05,Chip Transaction,-9748162863,Houston,NY,61173,5732,,No
135,1,2026,9,8,10:55,$11.80,Online Transaction,-5352916651,Detroit,PA,84085,7995,,No
7,1,2026,9,8,10:58,$83.52,Online Transaction,-8029246294,Chicago,TX,42325,7995,,Yes
138,1,2026,9,8,11:14,$28.57,Chip Transaction,-7718830596,New York,GA,20500,5541,,No
125,0,2026,9,8,11:28,$8.38,Online Transaction,-9747139103,New York,NY,53309,5812,,No
95,2,2026,9,8,11:45,$6.05,Swipe Transaction,-9701262893,Detroit,IL,47930,5812,,No
113,0,2026,9,8,12:12,$19.62,Chip Transaction,-9177126911,Seattle,OH,28373,4111,,No
2,1,2026,9,8,12:23,$82.76,Online Transaction,-5289639016,Chicago,PA,44671,5411,,No
179,1,2026,9,8,12:34,$25.59,Online Transaction,-9577298449,Houston,MI,24322,4899,,No
193,1,2026,9,8,12:43,$31.16,Chip Transaction,-2332927794,Chicago,FL,82845,5942,,No
81,1,2026,9,8,12:54,$4.74,Online Transaction,-8880019869,Detroit,MI,41285,5732,,No
177,0,2026,9,8,13:36,$25.67,Swipe Transaction,-8433057726,Chicago,MI,37460,5732,,No
7,0,2026,9,8,13:39,$107.81,Chip Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
62,1,2026,9,8,13:44,$19.39,Chip Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
95,2,2026,9,8,13:47,$4.02,Chip Transaction,-2570858543,Seattle,CA,59615,5812,,No
173,1,2026,9,8,13:59,$22.03,Chip Transaction,-9335152680,Chicago,IL,17665,5999,,No
90,0,2026,9,8,14:19,$34.44,Online Transaction,-8433057726,Chicago,MI,37460,5732,,No
168,2,2026,9,8,14:29,$14.04,Chip Transaction,-3019388817,Detroit,GA,89818,4899,,No
122,0,2026,9,8,14:30,$2.85,Online Transaction,-5981051812,New York,OH,91416,5999,,No
48,0,2026,9,8,14:31,$39.65,Swipe Transaction,-7657668555,Seattle,FL,14165,5411,,No
127,1,2026,9,8,14:32,$389.34,Chip Transaction,-4916957577,Houston,IL,19880,5942,,No
75,1,2026,9,8,14:37,$34.52,Online Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
8,2,2026,9,8,14:43,$142.34,Swipe Transaction,-7620925180,Seattle,IL,10942,5812,,No
139,0,2026,9,8,15:08,$41.51,Swipe Transaction,-7657668555,Seattle,FL,14165,5411,,No
100,2,2026,9,8,15:14,$68.53,Online Transaction,-5858092863,Seattle,IL,50857,4111,,No
167,1,2026,9,8,15:18,$7.36,Online Transaction,-5858092863,Seattle,IL,50857,4111,,No
163,0,2026,9,8,15:23,$12.71,Swipe Transaction,-4916957577,Houston,IL,19880,5942,,No
181,0,2026,9,8,15:25,$261.67,Swipe Transaction,-7438442699,Houston,FL,88104,5942,,No
8,2,2026,9,8,15:30,$31.71,Online Transaction,-7791716271,Chicago,OH,38080,7995,,No
17,0,2026,9,8,15:42,$15.41,Swipe Transaction,-2332927794,Chicago,FL,82845,5942,,No
31,2,2026,9,8,15:54,$93.75,Chip Transaction,-2913827697,Houston,GA,69177,5812,,No
51,0,2026,9,8,15:54,$25.25,Chip Transaction,-8051271516,Detroit,WA,75612,5541,,No
117,2,2026,9,8,16:09,$38.97,Online Transaction,-9701262893,Detroit,IL,47930,5812,,No
76,2,2026,9,8,16:17,$30.61,Swipe Transaction,-5289639016,Chicago,PA,44671,5411,,No
2,2,2026,9,8,16:28,$2.32,Online Transaction,-9529060554,Detroit,TX,99192,4111,,No
171,0,2026,9,8,16:41,$13.39,Chip Transaction,-9579485210,Detroit,GA,11934,5812,,No
70,2,2026,9,8,16:42,$83.79,Swipe Transaction,-4916957577,Houston,IL,19880,5942,,No
16,1,2026,9,8,16:48,$22.94,Swipe Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
159,0,2026,9,8,16:52,$31.90,Chip Transaction,-8051271516,Detroit,WA,75612,5541,,No
45,1,2026,9,8,16:53,$31.76,Online Transaction,-9335152680,Chicago,IL,17665,5999,,Yes
69,1,2026,9,8,17:02,$3.21,Swipe Transaction,-8433057726,Chicago,MI,37460,5732,,No
5,0,2026,9,8,17:02,$5.70,Swipe Transaction,-9529060554,Detroit,TX,99192,4111,,No
165,1,2026,9,8,17:10,$32.17,Swipe Transaction,-2913827697,Houston,GA,69177,5812,,No
5,1,2026,9,8,17:15,$35.97,Chip Transaction,-7253682786,New York,WA,42098,4899,,Yes
171,1,2026,9,8,17:21,$17.05,Chip Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
142,0,2026,9,8,17:25,$90.85,Swipe Transaction,-9759748338,New York,MI,62581,5732,,No
27,0,2026,9,8,17:25,$64.73,Swipe Transaction,-2570858543,Seattle,CA,59615,5812,,No
164,1,2026,9,8,17:30,$9.31,Chip Transaction,-8880019869,Detroit,MI,41285,5732,,No
76,2,2026,9,8,17:31,$13.61,Swipe Transaction,-5352916651,Detroit,PA,84085,7995,,No
131,0,2026,9,8,17:35,$306.48,Online Transaction,-1148254644,Chicago,NY,16572,5999,,No
15,2,2026,9,8,17:49,$64.22,Online Transaction,-5003224336,Houston,WA,93886,7995,Bad PIN,No
74,2,2026,9,8,17:57,$48.63,Chip Transaction,-8300112729,Detroit,WA,69929,5311,,No
78,1,2026,9,8,18:02,$6.46,Chip Transaction,-2570858543,Seattle,CA,59615,5812,,No
129,0,2026,9,8,18:10,$60.20,Chip Transaction,-4916957577,Houston,IL,19880,5942,,No
182,2,2026,9,8,18:27,$43.36,Swipe Transaction,-8775988461,Houston,GA,49651,5999,,No
94,0,2026,9,8,18:34,$30.07,Online Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
176,0,2026,9,8,18:36,$33.18,Chip Transaction,-8300112729,Detroit,WA,69929,5311,,No
137,1,2026,9,8,18:36,$57.99,Online Transaction,-9748162863,Houston,NY,61173,5732,,No
134,2,2026,9,8,18:38,$106.08,Swipe Transaction,-7969893382,Houston,FL,34957,5812,,No
32,1,2026,9,8,18:47,$31.08,Chip Transaction,-9579485210,Detroit,GA,11934,5812,,No
80,1,2026,9,8,18:49,$10.27,Swipe Transaction,-7253682786,New York,WA,42098,4899,,No
100,0,2026,9,8,18:54,$12.20,Swipe Transaction,-7718830596,New York,GA,20500,5541,,No
142,1,2026,9,8,19:03,$114.32,Chip Transaction,-3432503894,Seattle,NY,99166,5812,,No
186,2,2026,9,8,19:03,$6.06,Online Transaction,-7438442699,Houston,FL,88104,5942,,No
115,0,2026,9,8,19:06,$43.76,Swipe Transaction,-5048593026,Los Angeles,GA,79514,5411,Bad PIN,No
17,0,2026,9,8,19:29,$15.49,Swipe Transaction,-1148254644,Chicago,NY,16572,5999,,No
90,0,2026,9,8,19:33,$6.97,Online Transaction,-5003224336,Houston,WA,93886,7995,,No
52,2,2026,9,8,19:40,$16.99,Chip Transaction,-9715722110,Seattle,MI,37869,5942,,No
198,0,2026,9,8,19:42,$149.08,Swipe Transaction,-9177126911,Seattle,OH,28373,4111,,No
66,1,2026,9,8,19:50,$64.49,Online Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
71,0,2026,9,8,20:01,$43.20,Chip Transaction,-1103393960,Detroit,TX,80010,4899,,No
116,2,2026,9,8,20:18,$0.94,Online Transaction,-4535306022,Seattle,IL,54942,4899,,No
108,2,2026,9,8,20:19,$20.61,Swipe Transaction,-1148254644,Chicago,NY,16572,5999,,No
46,0,2026,9,8,20:24,$26.38,Chip Transaction,-2913827697,Houston,GA,69177,5812,,No
31,1,2026,9,8,20:33,$11.51,Chip Transaction,-1103393960,Detroit,TX,80010,4899,,No
186,1,2026,9,8,20:36,$31.96,Chip Transaction,-4535306022,Seattle,IL,54942,4899,,No
130,0,2026,9,8,21:30,$13.00,Swipe Transaction,-5721798322,New York,GA,37938,7995,,No
196,1,2026,9,8,21:38,$7.36,Swipe Transaction,-5128256752,New York,CA,82512,5541,,No
116,0,2026,9,8,21:48,$25.50,Chip Transaction,-8300112729,Detroit,WA,69929,5311,,No
121,1,2026,9,8,21:54,$165.76,Chip Transaction,-4916957577,Houston,IL,19880,5942,,No
8,2,2026,9,8,21:58,$15.82,Online Transaction,-9177126911,Seattle,OH,28373,4111,,No
27,2,2026,9,8,22:12,$6.07,Online Transaction,-5858092863,Seattle,IL,50857,4111,,No
122,1,2026,9,8,22:13,$31.46,Chip Transaction,-1042186646,Houston,CA,79822,5541,,No
28,0,2026,9,8,22:22,$25.34,Chip Transaction,-5128256752,New York,CA,82512,5541,,No
30,1,2026,9,8,22:42,$10.37,Online Transaction,-2913827697,Houston,GA,69177,5812,,No
48,1,2026,9,8,22:44,$46.24,Chip Transaction,-4916957577,Houston,IL,19880,5942,,Yes
180,2,2026,9,8,22:59,$41.86,Swipe Transaction,-8935253474,New York,MI,12757,5999,,No
53,0,2026,9,8,23:01,$18.01,Chip Transaction,-7253682786,New York,WA,42098,4899,,No
190,0,2026,9,8,23:03,$89.92,Chip Transaction,-1042186646,Houston,CA,79822,5541,,No
143,1,2026,9,8,23:04,$82.87,Swipe Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
131,2,2026,9,8,23:08,$27.84,Online Transaction,-5858092863,Seattle,IL,50857,4111,,No
101,2,2026,9,8,23:21,$18.21,Swipe Transaction,-9701262893,Detroit,IL,47930,5812,,No
186,0,2026,9,8,23:27,$55.93,Swipe Transaction,-9529060554,Detroit,TX,99192,4111,,No
192,1,2026,9,8,23:37,$86.78,Chip Transaction,-9701262893,Detroit,IL,47930,5812,,No
44,1,2026,9,8,23:40,$20.45,Online Transaction,-8679236864,New York,IL,84364,5812,,No
33,0,2026,9,8,23:55,$182.45,Online Transaction,-8029246294,Chicago,TX,42325,7995,,No
139,2,2026,9,8,23:58,$36.25,Swipe Transaction,-9701262893,Detroit,IL,47930,5812,,No
109,2,2026,9,9,00:05,$33.81,Swipe Transaction,-8679236864,New York,IL,84364,5812,,No
66,0,2026,9,9,00:12,$13.42,Online Transaction,-7553262727,Seattle,PA,15209,5999,,No
43,0,2026,9,9,00:15,$24.75,Chip Transaction,-9529060554,Detroit,TX,99192,4111,,No
159,1,2026,9,9,00:17,$26.16,Online Transaction,-7253682786,New York,WA,42098,4899,,No
32,2,2026,9,9,00:17,$0.81,Swipe Transaction,-6326438361,New York,FL,46434,5942,,No
37,2,2026,9,9,00:19,$197.03,Swipe Transaction,-9748162863,Houston,NY,61173,5732,,No
108,1,2026,9,9,00:47,$64.94,Online Transaction,-9759748338,New York,MI,62581,5732,,No
193,1,2026,9,9,01:00,$36.43,Swipe Transaction,-8935253474,New York,MI,12757,5999,,No
170,1,2026,9,9,01:03,$3.43,Swipe Transaction,-7253682786,New York,WA,42098,4899,,No
6,0,2026,9,9,01:26,$44.35,Chip Transaction,-3432503894,Seattle,NY,99166,5812,,No
12,1,2026,9,9,01:28,$23.53,Online Transaction,-9759748338,New York,MI,62581,5732,,No
5,0,2026,9,9,01:48,$26.53,Online Transaction,-5128256752,New York,CA,82512,5541,,No
136,0,2026,9,9,01:50,$86.06,Online Transaction,-2332927794,Chicago,FL,82845,5942,,No
87,2,2026,9,9,01:51,$220.79,Swipe Transaction,-5981051812,New York,OH,91416,5999,,No
11,2,2026,9,9,02:11,$39.58,Chip Transaction,-2332927794,Chicago,FL,82845,5942,,No
154,0,2026,9,9,02:31,$9.80,Swipe Transaction,-1103393960,Detroit,TX,80010,4899,,No
38,0,2026,9,9,02:31,$11.85,Chip Transaction,-7553262727,Seattle,PA,15209,5999,,No
90,0,2026,9,9,02:38,$50.61,Chip Transaction,-9177126911,Seattle,OH,28373,4111,,No
133,1,2026,9,9,02:47,$22.03,Swipe Transaction,-5003224336,Houston,WA,93886,7995,,No
68,0,2026,9,9,02:52,$40.55,Online Transaction,-9748162863,Houston,NY,61173,5732,,No
175,2,2026,9,9,02:57,$47.46,Swipe Transaction,-1042186646,Houston,CA,79822,5541,,No
70,1,2026,9,9,02:58,$25.46,Swipe Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
114,0,2026,9,9,03:01,$24.88,Chip Transaction,-9759748338,New York,MI,62581,5732,,No
198,2,2026,9,9,03:10,$11.96,Online Transaction,-2570858543,Seattle,CA,59615,5812,,No
197,2,2026,9,9,03:14,$23.43,Online Transaction,-8935253474,New York,MI,12757,5999,,No
98,2,2026,9,9,03:17,$116.22,Swipe Transaction,-6326438361,New York,FL,46434,5942,,No
151,1,2026,9,9,03:25,$48.69,Swipe Transaction,-6266383540,Los Angeles,FL,54597,5732,,No
62,1,2026,9,9,03:26,$44.52,Online Transaction,-7620925180,Seattle,IL,10942,5812,,No
50,0,2026,9,9,03:26,$21.67,Chip Transaction,-3019388817,Detroit,GA,89818,4899,,No
60,0,2026,9,9,03:28,$21.20,Chip Transaction,-7791716271,Chicago,OH,38080,7995,,No
110,1,2026,9,9,03:33,$32.33,Online Transaction,-9177126911,Seattle,OH,28373,4111,,No
70,2,2026,9,9,03:57,$26.18,Chip Transaction,-1115768534,New York,IL,62923,5812,,No
132,1,2026,9,9,03:59,$13.14,Online Transaction,-7438442699,Houston,FL,88104,5942,,No
189,2,2026,9,9,04:13,$143.48,Online Transaction,-8433057726,Chicago,MI,37460,5732,,No
121,2,2026,9,9,04:16,$123.37,Swipe Transaction,-5721798322,New York,GA,37938,7995,,No
50,1,2026,9,9,04:28,$7.21,Chip Transaction,-9748162863,Houston,NY,61173,5732,,No
53,0,2026,9,9,04:46,$21.16,Online Transaction,-9529060554,Detroit,TX,99192,4111,,No
54,2,2026,9,9,04:48,$4.28,Swipe Transaction,-9332220623,Chicago,CA,22156,4111,,No
184,0,2026,9,9,04:49,$23.63,Chip Transaction,-7620925180,Seattle,IL,10942,5812,,No
116,2,2026,9,9,04:57,$33.11,Swipe Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
86,1,2026,9,9,05:19,$63.57,Online Transaction,-9177126911,Seattle,OH,28373,4111,,No
154,0,2026,9,9,05:30,$110.42,Swipe Transaction,-8775988461,Houston,GA,49651,5999,,No
101,0,2026,9,9,05:48,$63.89,Chip Transaction,-9529060554,Detroit,TX,99192,4111,,No
28,1,2026,9,9,06:10,$51.37,Swipe Transaction,-5721798322,New York,GA,37938,7995,,No
76,2,2026,9,9,06:12,$64.72,Online Transaction,-9335152680,Chicago,IL,17665,5999,,No
126,0,2026,9,9,06:21,$422.00,Chip Transaction,-9335152680,Chicago,IL,17665,5999,,No
173,2,2026,9,9,06:30,$34.14,Chip Transaction,-7620925180,Seattle,IL,10942,5812,,No
148,2,2026,9,9,06:36,$25.13,Chip Transaction,-1115768534,New York,IL,62923,5812,,No
166,1,2026,9,9,06:41,$36.67,Swipe Transaction,-9701262893,Detroit,IL,47930,5812,,No
153,1,2026,9,9,06:44,$28.51,Online Transaction,-5721798322,New York,GA,37938,7995,,No
116,0,2026,9,9,06:56,$45.16,Chip Transaction,-9177126911,Seattle,OH,28373,4111,,No
25,2,2026,9,9,07:03,$19.44,Chip Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
194,0,2026,9,9,07:08,$33.34,Chip Transaction,-5858092863,Seattle,IL,50857,4111,,No
136,2,2026,9,9,07:34,$15.63,Online Transaction,-5721798322,New York,GA,37938,7995,,No
29,1,2026,9,9,07:50,$1.65,Online Transaction,-9177126911,Seattle,OH,28373,4111,,No
88,0,2026,9,9,07:58,$13.31,Online Transaction,-3390142871,Detroit,PA,66155,5999,,No
183,2,2026,9,9,08:01,$41.19,Swipe Transaction,-2952122732,New York,WA,66985,5541,,No
19,0,2026,9,9,08:05,$4.76,Chip Transaction,-9701262893,Detroit,IL,47930,5812,,No
57,2,2026,9,9,08:07,$21.78,Online Transaction,-8880019869,Detroit,MI,41285,5732,,No
44,2,2026,9,9,08:13,$15.00,Swipe Transaction,-2952122732,New York,WA,66985,5541,,No
146,1,2026,9,9,08:13,$3.86,Swipe Transaction,-8880019869,Detroit,MI,41285,5732,,No
129,2,2026,9,9,08:16,$10.60,Chip Transaction,-9748162863,Houston,NY,61173,5732,,No
77,2,2026,9,9,08:41,$38.92,Online Transaction,-8433057726,Chicago,MI,37460,5732,,No
99,1,2026,9,9,08:52,$18.74,Online Transaction,-7969893382,Houston,FL,34957,5812,,No
18,2,2026,9,9,08:57,$6.86,Online Transaction,-8051271516,Detroit,WA,75612,5541,,No
35,1,2026,9,9,09:01,$70.70,Swipe Transaction,-7553262727,Seattle,PA,15209,5999,,No
143,1,2026,9,9,09:04,$18.59,Chip Transaction,-8860972880,Chicago,CA,42018,5311,,No
173,0,2026,9,9,09:08,$8.68,Chip Transaction,-2952122732,New York,WA,66985,5541,,No
130,2,2026,9,9,09:11,$42.69,Chip Transaction,-8860972880,Chicago,CA,42018,5311,,No
63,2,2026,9,9,09:20,$3.13,Swipe Transaction,-4916957577,Houston,IL,19880,5942,Bad PIN,No
72,1,2026,9,9,09:39,$42.51,Swipe Transaction,-5981051812,New York,OH,91416,5999,,No
173,2,2026,9,9,09:45,$72.62,Online Transaction,-9701262893,Detroit,IL,47930,5812,,No
119,1,2026,9,9,09:55,$50.77,Online Transaction,-8860972880,Chicago,CA,42018,5311,,No
150,0,2026,9,9,10:13,$33.54,Swipe Transaction,-9529060554,Detroit,TX,99192,4111,,No
112,1,2026,9,9,10:36,$2.64,Swipe Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
5,0,2026,9,9,10:50,$84.94,Online Transaction,-2332927794,Chicago,FL,82845,5942,,No
168,2,2026,9,9,10:54,$11.93,Chip Transaction,-8775988461,Houston,GA,49651,5999,,No
128,0,2026,9,9,11:08,$20.57,Online Transaction,-1148254644,Chicago,NY,16572,5999,,No
169,1,2026,9,9,11:11,$133.10,Online Transaction,-5352916651,Detroit,PA,84085,7995,,No
64,0,2026,9,9,11:21,$77.49,Swipe Transaction,-4916957577,Houston,IL,19880,5942,,No
19,0,2026,9,9,11:27,$37.61,Chip Transaction,-1115768534,New York,IL,62923,5812,,No
169,1,2026,9,9,11:28,$44.82,Chip Transaction,-7791716271,Chicago,OH,38080,7995,,No
48,0,2026,9,9,11:30,$1.31,Online Transaction,-7791716271,Chicago,OH,38080,7995,,No
158,1,2026,9,9,11:35,$4.36,Online Transaction,-8775988461,Houston,GA,49651,5999,,No
188,1,2026,9,9,11:37,$77.75,Swipe Transaction,-7638611535,Chicago,GA,89507,4111,,No
146,0,2026,9,9,12:38,$14.42,Chip Transaction,-2952122732,New York,WA,66985,5541,,No
168,2,2026,9,9,12:48,$3.35,Online Transaction,-2913827697,Houston,GA,69177,5812,,No
117,0,2026,9,9,12:48,$1.50,Chip Transaction,-2913827697,Houston,GA,69177,5812,,No
17,1,2026,9,9,12:52,$10.07,Chip Transaction,-5981051812,New York,OH,91416,5999,,No
80,2,2026,9,9,13:01,$13.26,Online Transaction,-5003224336,Houston,WA,93886,7995,,No
83,0,2026,9,9,13:08,$17.52,Chip Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
126,1,2026,9,9,13:13,$27.02,Chip Transaction,-5352916651,Detroit,PA,84085,7995,,No
78,1,2026,9,9,13:20,$7.92,Swipe Transaction,-8679236864,New York,IL,84364,5812,,No
45,0,2026,9,9,13:25,$102.23,Swipe Transaction,-3019388817,Detroit,GA,89818,4899,,No
63,2,2026,9,9,13:28,$9.90,Swipe Transaction,-2570858543,Seattle,CA,59615,5812,,No
17,0,2026,9,9,13:37,$59.33,Chip Transaction,-9577298449,Houston,MI,24322,4899,,No
198,0,2026,9,9,13:41,$36.08,Online Transaction,-7253682786,New York,WA,42098,4899,,No
125,1,2026,9,9,13:44,$18.03,Swipe Transaction,-8935253474,New York,MI,12757,5999,,No
9,0,2026,9,9,13:46,$105.32,Chip Transaction,-9177126911,Seattle,OH,28373,4111,,No
124,2,2026,9,9,13:51,$3.69,Swipe Transaction,-9579485210,Detroit,GA,11934,5812,,No
126,0,2026,9,9,14:02,$15.71,Online Transaction,-8860972880,Chicago,CA,42018,5311,,No
56,1,2026,9,9,14:04,$150.53,Swipe Transaction,-5352916651,Detroit,PA,84085,7995,,No
19,1,2026,9,9,14:06,$5.47,Online Transaction,-8880019869,Detroit,MI,41285,5732,,No
176,2,2026,9,9,14:07,$4.45,Swipe Transaction,-5858092863,Seattle,IL,50857,4111,,No
142,1,2026,9,9,14:27,$9.29,Online Transaction,-5289639016,Chicago,PA,44671,5411,,No
4,0,2026,9,9,14:28,$39.26,Online Transaction,-5352916651,Detroit,PA,84085,7995,,No
187,2,2026,9,9,14:32,$17.49,Chip Transaction,-4916957577,Houston,IL,19880,5942,,No
76,0,2026,9,9,14:37,$17.88,Chip Transaction,-3132585291,Houston,NY,24662,5311,,No
87,2,2026,9,9,15:01,$130.38,Online Transaction,-1103393960,Detroit,TX,80010,4899,,No
65,0,2026,9,9,15:03,$19.10,Online Transaction,-7620925180,Seattle,IL,10942,5812,,No
38,0,2026,9,9,15:06,$25.07,Online Transaction,-4535306022,Seattle,IL,54942,4899,,No
181,1,2026,9,9,15:22,$19.76,Swipe Transaction,-8433057726,Chicago,MI,37460,5732,,No
117,2,2026,9,9,15:29,$49.28,Swipe Transaction,-9529060554,Detroit,TX,99192,4111,,No
51,0,2026,9,9,15:35,$24.16,Swipe Transaction,-5289639016,Chicago,PA,44671,5411,,No
70,0,2026,9,9,16:02,$21.26,Online Transaction,-1103393960,Detroit,TX,80010,4899,,Yes
187,2,2026,9,9,16:07,$1.41,Online Transaction,-9759748338,New York,MI,62581,5732,,No
50,2,2026,9,9,16:09,$11.82,Swipe Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
72,2,2026,9,9,16:11,$13.08,Swipe Transaction,-5858092863,Seattle,IL,50857,4111,,No
58,2,2026,9,9,16:17,$55.01,Online Transaction,-7438442699,Houston,FL,88104,5942,,No
21,2,2026,9,9,16:23,$34.12,Chip Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
155,2,2026,9,9,16:24,$4.12,Swipe Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
108,1,2026,9,9,16:32,$4.28,Swipe Transaction,-3132585291,Houston,NY,24662,5311,,No
47,2,2026,9,9,16:36,$18.49,Online Transaction,-9715722110,Seattle,MI,37869,5942,,No
96,2,2026,9,9,16:38,$11.96,Chip Transaction,-8029246294,Chicago,TX,42325,7995,,No
159,0,2026,9,9,16:42,$10.22,Swipe Transaction,-8679236864,New York,IL,84364,5812,,No
