symbol,bar_ts,open,high,low,close,volume,vwap,trade_count
AAPL,2026-09-22T15:21:00,223.9295,224.413,223.9295,224.413,45063,224.2014,4
MSFT,2026-09-22T15:21:00,436.0038,436.2102,435.3693,436.2102,13274,435.7343,4
GOOGL,2026-09-22T15:21:00,172.6886,172.9053,172.4924,172.4924,35726,172.7421,4
AMZN,2026-09-22T15:21:00,197.1355,197.9379,197.1355,197.9379,12670,197.527,4
TSLA,2026-09-22T15:21:00,241.4387,241.4387,240.7685,240.9112,46974,241.1198,4
AAPL,2026-09-22T15:22:00,224.413,224.6652,224.3498,224.3993,31806,224.4544,4
MSFT,2026-09-22T15:22:00,436.2102,436.6325,436.2102,436.6325,4953,436.5263,4
GOOGL,2026-09-22T15:22:00,172.4924,172.4924,172.2425,172.276,4689,172.3867,4
AMZN,2026-09-22T15:22:00,197.9379,197.9379,197.1191,197.1191,27185,197.4483,4
TSLA,2026-09-22T15:22:00,240.9112,240.9112,239.6853,239.6853,49751,240.4423,4
AAPL,2026-09-22T15:23:00,224.3993,224.53,224.1038,224.53,9486,224.3406,4
MSFT,2026-09-22T15:23:00,436.6325,437.7165,436.6325,437.7165,13153,437.2045,4
GOOGL,2026-09-22T15:23:00,172.276,172.3809,172.0388,172.0388,43660,172.2011,4
AMZN,2026-09-22T15:23:00,197.1191,197.3388,196.5878,196.5878,21350,197.0345,4
TSLA,2026-09-22T15:23:00,239.6853,239.7834,239.6774,239.7834,22425,239.7214,4
AAPL,2026-09-22T15:24:00,224.53,225.261,224.53,225.261,29342,224.931,4
MSFT,2026-09-22T15:24:00,437.7165,438.7141,437.7165,438.5245,39781,438.3391,4
GOOGL,2026-09-22T15:24:00,172.0388,172.3577,172.0388,172.2738,8942,172.2265,4
AMZN,2026-09-22T15:24:00,196.5878,196.5878,195.9716,195.9716,40432,196.3411,4
TSLA,2026-09-22T15:24:00,239.7834,239.7834,239.4534,239.6119,12330,239.5668,4
AAPL,2026-09-22T15:25:00,225.261,225.261,224.4066,224.4066,14737,224.8482,4
MSFT,2026-09-22T15:25:00,438.5245,439.3451,438.5245,439.3381,42961,439.0116,4
GOOGL,2026-09-22T15:25:00,172.2738,172.4578,172.2738,172.3853,8673,172.392,4
AMZN,2026-09-22T15:25:00,195.9716,195.9716,195.3848,195.4229,22975,195.6361,4
TSLA,2026-09-22T15:25:00,239.6119,239.6396,239.333,239.333,7354,239.5064,4
AAPL,2026-09-22T15:26:00,224.4066,224.4066,224.102,224.2469,9663,224.2533,4
MSFT,2026-09-22T15:26:00,439.3381,439.8217,439.3381,439.581,30216,439.5909,4
GOOGL,2026-09-22T15:26:00,172.3853,173.0273,172.3853,172.8465,3525,172.7649,4
AMZN,2026-09-22T15:26:00,195.4229,195.9581,195.4229,195.7181,11641,195.6921,4
TSLA,2026-09-22T15:26:00,239.333,240.0873,239.333,239.7784,18420,239.7175,4
AAPL,2026-09-22T15:27:00,224.2469,224.5544,224.2469,224.3404,45751,224.3827,4
MSFT,2026-09-22T15:27:00,439.581,439.6294,439.2438,439.4809,4588,439.4539,4
GOOGL,2026-09-22T15:27:00,172.8465,172.8465,172.4414,172.4414,23576,172.654,4
AMZN,2026-09-22T15:27:00,195.7181,196.4417,195.7181,196.3858,37287,196.1618,4
TSLA,2026-09-22T15:27:00,239.7784,239.7784,238.7761,239.0083,3083,239.2807,4
AAPL,2026-09-22T15:28:00,224.3404,224.3404,223.8545,223.8545,4076,224.0711,4
MSFT,2026-09-22T15:28:00,439.4809,440.4658,439.4392,440.4658,13651,439.9888,4
GOOGL,2026-09-22T15:28:00,172.4414,172.4414,172.1098,172.1681,9784,172.2438,4
AMZN,2026-09-22T15:28:00,196.3858,196.6763,196.3858,196.6763,44704,196.5405,4
TSLA,2026-09-22T15:28:00,239.0083,239.5895,238.8059,239.4537,1674,239.2516,4
AAPL,2026-09-22T15:29:00,223.8545,224.818,223.8545,224.818,1290,224.2701,4
MSFT,2026-09-22T15:29:00,440.4658,440.4658,439.9622,439.9622,42661,440.2301,4
GOOGL,2026-09-22T15:29:00,172.1681,172.1681,171.8283,172.1019,28157,171.9848,4
AMZN,2026-09-22T15:29:00,196.6763,196.6763,196.0323,196.0323,2034,196.3121,4
TSLA,2026-09-22T15:29:00,239.4537,239.5247,238.9686,239.2958,40395,239.2579,4
AAPL,2026-09-22T15:30:00,224.818,225.0049,224.5551,224.8098,31368,224.7938,4
MSFT,2026-09-22T15:30:00,439.9622,440.2021,439.7559,439.7559,29721,439.9839,4
GOOGL,2026-09-22T15:30:00,172.1019,172.1019,171.8276,172.0631,17157,172.0185,4
AMZN,2026-09-22T15:30:00,196.0323,196.222,195.9789,195.9789,8593,196.0933,4
TSLA,2026-09-22T15:30:00,239.2958,239.8763,239.2958,239.5807,15538,239.5186,4
AAPL,2026-09-22T15:31:00,224.8098,225.4642,224.8098,225.2074,26581,225.0854,4
MSFT,2026-09-22T15:31:00,439.7559,439.7559,437.8454,437.8454,46378,438.6335,4
GOOGL,2026-09-22T15:31:00,172.0631,172.0631,171.3628,171.3628,46165,171.8664,4
AMZN,2026-09-22T15:31:00,195.9789,196.3751,195.9789,196.3751,48633,196.2159,4
TSLA,2026-09-22T15:31:00,239.5807,240.567,239.5523,240.567,29942,239.9927,4
AAPL,2026-09-22T15:32:00,225.2074,225.2074,224.8556,224.8556,35664,224.9908,4
MSFT,2026-09-22T15:32:00,437.8454,437.8454,436.2453,436.2727,48194,436.7775,4
GOOGL,2026-09-22T15:32:00,171.3628,171.3628,170.929,170.929,10559,171.0803,4
AMZN,2026-09-22T15:32:00,196.3751,196.3767,195.9322,195.9322,24301,196.1778,4
TSLA,2026-09-22T15:32:00,240.567,240.7846,240.5031,240.5031,36318,240.64,4
AAPL,2026-09-22T15:33:00,224.8556,225.5155,224.8556,225.2246,10682,225.1021,4
MSFT,2026-09-22T15:33:00,436.2727,436.2727,435.7739,436.0398,35581,436.1121,4
GOOGL,2026-09-22T15:33:00,170.929,171.208,170.929,171.208,45325,171.0433,4
AMZN,2026-09-22T15:33:00,195.9322,196.2924,195.9322,196.2924,26201,196.1443,4
TSLA,2026-09-22T15:33:00,240.5031,240.5982,240.1552,240.4603,3855,240.3969,4
AAPL,2026-09-22T15:34:00,225.2246,225.2246,224.5116,224.5116,46288,224.7772,4
MSFT,2026-09-22T15:34:00,436.0398,436.0833,435.5394,436.0347,35537,435.9193,4
GOOGL,2026-09-22T15:34:00,171.208,171.208,170.9109,171.029,15295,171.0464,4
AMZN,2026-09-22T15:34:00,196.2924,197.1803,196.1916,197.1803,26717,196.6274,4
TSLA,2026-09-22T15:34:00,240.4603,240.4603,240.1876,240.4358,25995,240.3516,4
AAPL,2026-09-22T15:35:00,224.5116,225.4772,224.5116,225.4772,4106,224.9657,4
MSFT,2026-09-22T15:35:00,436.0347,436.1752,435.6542,436.1752,13017,435.9612,4
GOOGL,2026-09-22T15:35:00,171.029,171.4191,171.029,171.3297,8593,171.2122,4
AMZN,2026-09-22T15:35:00,197.1803,197.2037,196.7982,196.7982,38521,196.9958,4
TSLA,2026-09-22T15:35:00,240.4358,240.4358,240.1079,240.1079,42891,240.2519,4
AAPL,2026-09-22T15:36:00,225.4772,225.4772,224.9273,224.9273,11236,225.2995,4
MSFT,2026-09-22T15:36:00,436.1752,436.4385,435.5937,436.4385,48690,436.0454,4
GOOGL,2026-09-22T15:36:00,171.3297,171.3297,170.9019,171.1221,37996,171.0905,4
AMZN,2026-09-22T15:36:00,196.7982,197.1706,196.7982,197.1706,33488,196.9099,4
TSLA,2026-09-22T15:36:00,240.1079,241.0066,240.1079,241.0066,44527,240.5648,4
AAPL,2026-09-22T15:37:00,224.9273,225.0012,224.6495,224.8093,18113,224.819,4
MSFT,2026-09-22T15:37:00,436.4385,438.5815,436.4385,438.5815,35925,437.8336,4
GOOGL,2026-09-22T15:37:00,171.1221,171.3385,171.0785,171.3385,12340,171.1803,4
AMZN,2026-09-22T15:37:00,197.1706,197.1706,196.9905,196.9905,41492,197.1041,4
TSLA,2026-09-22T15:37:00,241.0066,241.9652,241.0066,241.9652,20782,241.3696,4
AAPL,2026-09-22T15:38:00,224.8093,225.1698,224.7045,225.1698,38291,224.9174,4
MSFT,2026-09-22T15:38:00,438.5815,439.3638,438.5815,439.2499,22735,439.13,4
GOOGL,2026-09-22T15:38:00,171.3385,171.3385,170.7025,170.8339,17477,170.9535,4
AMZN,2026-09-22T15:38:00,196.9905,197.3416,196.9905,197.1517,34010,197.2064,4
TSLA,2026-09-22T15:38:00,241.9652,243.2133,241.9652,242.8728,718,242.7048,4
AAPL,2026-09-22T15:39:00,225.1698,225.175,225.0698,225.0698,10809,225.1195,4
MSFT,2026-09-22T15:39:00,439.2499,439.2499,438.425,438.425,44938,438.9413,4
GOOGL,2026-09-22T15:39:00,170.8339,170.9572,170.7554,170.9475,3964,170.8755,4
AMZN,2026-09-22T15:39:00,197.1517,197.1517,196.677,196.7311,13593,196.9341,4
TSLA,2026-09-22T15:39:00,242.8728,243.8348,242.8728,243.8348,35535,243.3156,4
AAPL,2026-09-22T15:40:00,225.0698,225.0698,224.8114,224.8114,1305,224.9242,4
MSFT,2026-09-22T15:40:00,438.425,438.6117,438.0593,438.0593,1749,438.4209,4
GOOGL,2026-09-22T15:40:00,170.9475,170.9918,170.5736,170.6664,29267,170.7835,4
AMZN,2026-09-22T15:40:00,196.7311,196.8367,196.611,196.6466,40034,196.7159,4
TSLA,2026-09-22T15:40:00,243.8348,244.1536,243.5664,244.1536,23649,243.8462,4
AAPL,2026-09-22T15:41:00,224.8114,225.2052,224.7163,225.0188,36732,224.9108,4
MSFT,2026-09-22T15:41:00,438.0593,438.0593,437.7686,437.9581,20641,437.922,4
GOOGL,2026-09-22T15:41:00,170.6664,171.1445,170.6373,171.0179,15492,170.8562,4
AMZN,2026-09-22T15:41:00,196.6466,196.6466,196.3039,196.3039,10937,196.4927,4
TSLA,2026-09-22T15:41:00,244.1536,244.6778,244.1536,244.497,6163,244.4482,4
AAPL,2026-09-22T15:42:00,225.0188,225.3846,225.0188,225.2847,5604,225.1896,4
MSFT,2026-09-22T15:42:00,437.9581,438.0395,437.7947,437.7947,39492,437.9372,4
GOOGL,2026-09-22T15:42:00,171.0179,171.0727,170.8946,171.0727,48338,170.9994,4
AMZN,2026-09-22T15:42:00,196.3039,196.3563,195.8282,195.8282,31315,196.2048,4
TSLA,2026-09-22T15:42:00,244.497,245.1172,244.497,244.7835,41890,244.7957,4
AAPL,2026-09-22T15:43:00,225.2847,225.4976,225.1847,225.4976,3509,225.2895,4
MSFT,2026-09-22T15:43:00,437.7947,438.0912,437.0793,438.0175,21749,437.6838,4
GOOGL,2026-09-22T15:43:00,171.0727,171.4364,171.0727,171.1815,1200,171.2551,4
AMZN,2026-09-22T15:43:00,195.8282,196.0089,195.5276,195.5276,35507,195.7999,4
TSLA,2026-09-22T15:43:00,244.7835,244.8525,244.354,244.354,26875,244.6682,4
AAPL,2026-09-22T15:44:00,225.4976,225.6757,225.3338,225.6757,24677,225.5161,4
MSFT,2026-09-22T15:44:00,438.0175,439.3932,438.0175,438.6735,39368,438.7675,4
GOOGL,2026-09-22T15:44:00,171.1815,171.465,171.1264,171.1264,35391,171.2897,4
AMZN,2026-09-22T15:44:00,195.5276,195.6378,195.2978,195.2978,48023,195.5044,4
TSLA,2026-09-22T15:44:00,244.354,244.354,243.6687,243.6687,49301,243.9246,4
AAPL,2026-09-22T15:45:00,225.6757,225.6757,225.0891,225.532,13307,225.4916,4
MSFT,2026-09-22T15:45:00,438.6735,439.8687,438.5631,439.8687,11313,439.1799,4
GOOGL,2026-09-22T15:45:00,171.1264,171.1264,170.3186,170.3186,46545,170.695,4
AMZN,2026-09-22T15:45:00,195.2978,195.5447,195.1036,195.2299,7291,195.3199,4
TSLA,2026-09-22T15:45:00,243.6687,243.7002,243.233,243.233,3250,243.4845,4
AAPL,2026-09-22T15:46:00,225.532,226.0021,225.532,226.0021,45946,225.7731,4
MSFT,2026-09-22T15:46:00,439.8687,440.9686,439.8687,440.3636,10838,440.454,4
GOOGL,2026-09-22T15:46:00,170.3186,171.1237,170.3186,170.8148,35110,170.6772,4
AMZN,2026-09-22T15:46:00,195.2299,195.2299,194.864,194.864,16429,195.0517,4
TSLA,2026-09-22T15:46:00,243.233,243.233,242.851,242.851,22698,243.1003,4
AAPL,2026-09-22T15:47:00,226.0021,226.0867,225.7384,226.0867,16108,225.9536,4
MSFT,2026-09-22T15:47:00,440.3636,441.4136,440.3636,440.684,19094,441.0167,4
GOOGL,2026-09-22T15:47:00,170.8148,171.0119,170.7164,170.8885,15250,170.8362,4
AMZN,2026-09-22T15:47:00,194.864,194.982,194.6861,194.7655,49816,194.8034,4
TSLA,2026-09-22T15:47:00,242.851,243.0192,242.7469,242.7469,37292,242.8747,4
AAPL,2026-09-22T15:48:00,226.0867,226.3901,225.9658,226.1608,34562,226.1332,4
MSFT,2026-09-22T15:48:00,440.684,441.4454,440.684,441.4454,16179,440.9964,4
GOOGL,2026-09-22T15:48:00,170.8885,170.8885,170.2849,170.3625,24963,170.4873,4
AMZN,2026-09-22T15:48:00,194.7655,194.7655,194.3955,194.4416,18541,194.5683,4
TSLA,2026-09-22T15:48:00,242.7469,242.7469,241.7152,241.7152,41456,242.0601,4
AAPL,2026-09-22T15:49:00,226.1608,226.4081,226.1608,226.4081,26344,226.2806,4
MSFT,2026-09-22T15:49:00,441.4454,441.4454,440.2033,440.2033,20239,440.6625,4
GOOGL,2026-09-22T15:49:00,170.3625,170.5258,170.2145,170.2145,32162,170.3326,4
AMZN,2026-09-22T15:49:00,194.4416,194.574,194.3913,194.4027,47279,194.4414,4
TSLA,2026-09-22T15:49:00,241.7152,242.2913,241.5445,242.2913,4098,241.8683,4
AAPL,2026-09-22T15:50:00,226.4081,226.4081,225.8719,226.2933,21144,226.159,4
MSFT,2026-09-22T15:50:00,440.2033,440.4424,440.2033,440.2111,24217,440.2657,4
GOOGL,2026-09-22T15:50:00,170.2145,170.2145,169.9778,170.1491,42637,170.1093,4
AMZN,2026-09-22T15:50:00,194.4027,194.4027,193.834,193.834,10621,194.1577,4
TSLA,2026-09-22T15:50:00,242.2913,242.8233,242.279,242.8233,27502,242.5101,4
AAPL,2026-09-22T15:51:00,226.2933,226.5874,226.2185,226.5874,38819,226.4,4
MSFT,2026-09-22T15:51:00,440.2111,440.2934,439.6049,439.8894,10279,439.9303,4
GOOGL,2026-09-22T15:51:00,170.1491,170.3312,170.1353,170.3312,20052,170.2246,4
AMZN,2026-09-22T15:51:00,193.834,193.834,193.2886,193.4274,14371,193.4759,4
TSLA,2026-09-22T15:51:00,242.8233,242.8233,242.3832,242.4141,19187,242.4952,4
AAPL,2026-09-22T15:52:00,226.5874,226.7634,226.4005,226.7634,14107,226.5659,4
MSFT,2026-09-22T15:52:00,439.8894,441.8005,439.8894,441.8005,14235,441.0078,4
GOOGL,2026-09-22T15:52:00,170.3312,170.4155,170.2978,170.3601,32746,170.3501,4
AMZN,2026-09-22T15:52:00,193.4274,193.6249,193.2131,193.2131,34370,193.4222,4
TSLA,2026-09-22T15:52:00,242.4141,242.7969,241.7233,241.7233,24258,242.2657,4
AAPL,2026-09-22T15:53:00,226.7634,226.8226,226.6314,226.6314,46683,226.7546,4
MSFT,2026-09-22T15:53:00,441.8005,442.246,441.3526,442.246,35716,441.9006,4
GOOGL,2026-09-22T15:53:00,170.3601,170.5009,170.3601,170.4033,43533,170.4149,4
AMZN,2026-09-22T15:53:00,193.2131,193.4866,193.1253,193.1253,34797,193.3015,4
TSLA,2026-09-22T15:53:00,241.7233,241.7846,241.3539,241.3539,5666,241.6069,4
AAPL,2026-09-22T15:54:00,226.6314,226.7985,226.5619,226.7985,23813,226.6865,4
MSFT,2026-09-22T15:54:00,442.246,442.5831,442.0613,442.5831,38495,442.2146,4
GOOGL,2026-09-22T15:54:00,170.4033,170.5688,170.289,170.4363,18160,170.4203,4
AMZN,2026-09-22T15:54:00,193.1253,194.0008,193.1253,194.0008,1432,193.4889,4
TSLA,2026-09-22T15:54:00,241.3539,241.5197,240.6793,240.6793,47214,241.1236,4
AAPL,2026-09-22T15:55:00,226.7985,227.827,226.6716,227.827,30135,227.1397,4
MSFT,2026-09-22T15:55:00,442.5831,442.5831,441.7416,441.7416,6926,442.1837,4
GOOGL,2026-09-22T15:55:00,170.4363,170.6555,170.4363,170.573,46979,170.5386,4
AMZN,2026-09-22T15:55:00,194.0008,194.351,193.9505,194.351,8337,194.0802,4
TSLA,2026-09-22T15:55:00,240.6793,241.22,240.5901,241.22,49802,240.8205,4
AAPL,2026-09-22T15:56:00,227.827,228.0053,227.827,227.8936,4541,227.9228,4
MSFT,2026-09-22T15:56:00,441.7416,441.7416,441.24,441.332,29064,441.5148,4
GOOGL,2026-09-22T15:56:00,170.573,170.7813,170.4003,170.4003,11006,170.6521,4
AMZN,2026-09-22T15:56:00,194.351,194.3529,193.9357,194.1463,34848,194.166,4
TSLA,2026-09-22T15:56:00,241.22,241.22,240.9558,241.0711,39055,241.0809,4
AAPL,2026-09-22T15:57:00,227.8936,227.9013,227.4788,227.4788,17462,227.732,4
MSFT,2026-09-22T15:57:00,441.332,441.9025,441.332,441.6985,24000,441.6148,4
GOOGL,2026-09-22T15:57:00,170.4003,170.4855,170.2773,170.291,45178,170.3861,4
AMZN,2026-09-22T15:57:00,194.1463,194.1463,193.8779,194.1199,4903,194.0418,4
TSLA,2026-09-22T15:57:00,241.0711,241.0711,240.6596,240.6596,39222,240.8355,4
AAPL,2026-09-22T15:58:00,227.4788,228.2372,227.4788,228.2372,22228,227.7628,4
MSFT,2026-09-22T15:58:00,441.6985,442.5443,441.6985,442.5443,31009,442.2421,4
GOOGL,2026-09-22T15:58:00,170.291,170.291,169.8528,169.8528,7691,169.9885,4
AMZN,2026-09-22T15:58:00,194.1199,194.1199,193.8855,193.8855,34771,194.032,4
TSLA,2026-09-22T15:58:00,240.6596,241.1338,240.4915,240.4915,41842,240.762,4
AAPL,2026-09-22T15:59:00,228.2372,228.7435,228.2372,228.537,2432,228.5091,4
MSFT,2026-09-22T15:59:00,442.5443,444.0706,442.5443,444.0706,40577,443.1239,4
GOOGL,2026-09-22T15:59:00,169.8528,169.8604,169.7873,169.7873,22922,169.8352,4
AMZN,2026-09-22T15:59:00,193.8855,194.5752,193.8855,194.4659,47514,194.2973,4
TSLA,2026-09-22T15:59:00,240.4915,240.7747,240.312,240.6472,33902,240.5358,4
